X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.971225676528300,40.776094287248800,PM,10182018,13D-PM-1018-13,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.959335280617500,40.791815056804600,AM,10142018,33E-AM-1014-02,Juvenile,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.972748864073600,40.778191678062100,PM,10142018,14B-PM-1014-06,Juvenile,Gray,Ground Plane,,False,False,False,False,False,watching me,False,False,False,False,False,True,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.974280455238300,40.770716767186500,PM,10132018,7E-PM-1013-05,Adult,Gray,Ground Plane,On rocks,False,False,False,True,True,,False,False,False,False,True,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.976931945034800,40.774388357624700,AM,10132018,9A-AM-1013-11,Juvenile,Gray,Ground Plane,foot of tree,True,True,False,False,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.971827082034700,40.774830099128700,AM,10102018,11D-AM-1010-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.969819667116100,40.780297200146900,PM,10182018,18C-PM-1018-03,Juvenile,Gray,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.953026355248900,40.792094978835800,PM,10072018,36I-PM-1007-05,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.980820208850300,40.768292184232500,PM,10142018,1A-PM-1014-02,Adult,Cinnamon,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.952229160340500,40.797698538583500,PM,10142018,42G-PM-1014-01,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,True,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.968575159548500,40.770941356785900,PM,10102018,9I-PM-1010-07,Adult,Gray,Above Ground,ran up tree,True,False,False,False,False,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.972159237841800,40.776034583573000,AM,10132018,12C-AM-1013-02,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.954090851307500,40.794201225045000,PM,10072018,37G-PM-1007-04,,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.957393007991800,40.793457029446900,AM,10202018,35E-AM-1020-03,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.971758022866400,40.771572615938300,PM,10122018,8F-PM-1012-01,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.954771179682300,40.790854075198300,PM,10102018,34I-PM-1010-06,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,True,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.958967599551700,40.791311922358400,AM,10142018,33E-AM-1014-09,Juvenile,Black,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.969876202314600,40.778205568811300,PM,10102018,16D-PM-1010-09,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.967154956606600,40.775134287070500,AM,10072018,14H-AM-1007-01,Adult,Gray,Above Ground,top of tree,True,False,False,False,False,jumping between branches,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.967939909738200,40.774281314995700,PM,10102018,13H-PM-1010-09,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.962942011362200,40.789133072717000,AM,10072018,29C-AM-1007-03,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.968846687460500,40.773791155986700,PM,10072018,12G-PM-1007-05,,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.964241199043200,40.777969277719300,PM,10142018,18H-PM-1014-03,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.965327906988800,40.775874311381700,AM,10082018,15I-AM-1008-02,Adult,Gray,Above Ground,on fence,False,False,False,True,False,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.955693721825200,40.799092806243500,AM,10072018,42C-AM-1007-04,Adult,Gray,Ground Plane,,False,False,False,False,False,walking,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.955880906464800,40.795276502224100,PM,10142018,38E-PM-1014-03,,Gray,Ground Plane,THICK UNDERGROWTH,False,False,False,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.957976896139000,40.797027128241000,AM,10172018,39C-AM-1017-04,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.976988747385200,40.770756153294900,PM,10102018,5C-PM-1010-04,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.965590530092300,40.775261463802300,PM,10182018,14I-PM-1018-06,Adult,Cinnamon,Above Ground,,True,False,True,False,False,,False,False,False,False,True,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.958888608379300,40.790999173343500,PM,10172018,32E-PM-1017-01,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.975483679670600,40.773887954541200,PM,10132018,9B-PM-1013-01,Juvenile,Gray,Ground Plane,,False,False,False,False,False,playing,False,False,False,False,True,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.966293963072200,40.787850233803100,AM,10102018,26B-AM-1010-01,Adult,Gray,Ground Plane,running across bridle path,True,False,False,False,False,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.961305195730600,40.790935139350500,AM,10142018,31D-AM-1014-02,Juvenile,Gray,Ground Plane,Undergrowth,False,False,False,False,True,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.976423537332200,40.770606513989000,PM,10102018,5C-PM-1010-11,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.970505382157700,40.778750322024200,AM,10142018,16C-AM-1014-04,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.976379112143800,40.770281512254000,PM,10182018,5D-PM-1018-04,Adult,Gray,Ground Plane,,False,True,False,False,False,chasing (dog chasing),False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.960016578548600,40.795246676183200,PM,10132018,36B-PM-1013-03,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,True,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.957372413326400,40.798008091111500,AM,10172018,40C-AM-1017-02,Adult,Gray,Ground Plane,,False,True,False,True,False,chasing (#1),False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.958010935708700,40.785565440544700,AM,10132018,28I-AM-1013-01,Adult,Gray,Ground Plane,Jumped onto path & then back into brush,False,False,False,False,False,stood on fence,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.954887783013600,40.795015748910300,AM,10182018,38F-AM-1018-04,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.976731443502700,40.766119988943100,AM,10102018,1F-AM-1010-01,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.967324369991800,40.787539295772200,AM,10142018,26A-AM-1014-01,,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.959637590703800,40.790734770835300,AM,10072018,32E-AM-1007-05,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.967323555532100,40.778674959677400,PM,10202018,17F-PM-1020-04,Juvenile,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.975753618731900,40.775511981067800,PM,10132018,11A-PM-1013-03,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.967504748030800,40.778923439724900,AM,10172018,17E-AM-1017-01,Adult,Gray,Ground Plane,Pond area,False,False,False,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.956276528800400,40.788061796386800,PM,10192018,31I-PM-1019-02,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.955858952960800,40.789240039494100,PM,10062018,32H-PM-1006-02,,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.978553652913600,40.771618450500200,PM,10122018,6A-PM-1012-07,Adult,Cinnamon,Ground Plane,elevated ground,False,True,False,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.971903621744600,40.780358812240900,AM,10172018,17A-AM-1017-01,Adult,Gray,Above Ground,ground & tree,True,False,True,False,True,,False,False,False,False,True,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.956838227923300,40.797568547096300,AM,10172018,40C-AM-1017-07,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.976730206737000,40.773709213914000,PM,10142018,8A-PM-1014-01,Adult,Gray,Ground Plane,,False,False,True,True,False,,True,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.972212563004000,40.776131146585700,PM,10192018,13C-PM-1019-05,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,True,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.975815232258700,40.769237740146700,PM,10082018,4E-PM-1008-03,Adult,Gray,,,False,True,False,False,False,chasing #4,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.954092292214000,40.797980039543300,PM,10132018,41E-PM-1013-05,Juvenile,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.973476264929800,40.766370340454600,AM,10082018,3H-AM-1008-05,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.953940002823600,40.798004127170000,AM,10072018,41E-AM-1007-02,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.955489100354300,40.796877459965400,AM,10142018,40E-AM-1014-03,Adult,Gray,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.980961011717100,40.768389666550200,AM,10102018,2A-AM-1010-02,,Gray,Above Ground,perched on small fence,False,False,False,True,False,,False,False,False,False,True,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.980166190393200,40.769795014175100,PM,10172018,3A-PM-1017-03,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.957005612395300,40.787875606758200,PM,10062018,30I-PM-1006-02,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.970340138568400,40.779523878426600,PM,10132018,17C-PM-1013-01,Adult,Gray,Ground Plane,then perched on 2-ft high border fencing,False,False,False,False,True,,False,False,False,False,False,False,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.976769659152000,40.774190801048400,AM,10132018,9A-AM-1013-04,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.972878380206700,40.773167104924600,PM,10142018,9E-PM-1014-02,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.955372671450400,40.798757854112300,AM,10142018,41D-AM-1014-02,Adult,Gray,Above Ground,,False,False,False,False,False,jumping,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.967900884967700,40.775901392303400,AM,10122018,14G-AM-1012-02,,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.970457584892600,40.769349932609500,PM,10062018,7H-PM-1006-09,Adult,Black,Ground Plane,by tree,False,False,False,True,True,,False,False,False,True,False,True,False,True
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.957268697941200,40.796268457326000,AM,10172018,38D-AM-1017-03,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,False,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.963829899755400,40.782596633236700,AM,10072018,22F-AM-1007-03,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.970075907397300,40.768056087169500,AM,10102018,5I-AM-1010-01,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
X,Y,Shift,Date,Unique Squirrel ID,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs from
-73.972185479003800,40.776108635243800,AM,10132018,12C-AM-1013-01,Adult,Gray,Ground Plane,,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
